"Literal",Code
"o",http://cedar.example.org/ns#marital-NotMarried
"ongehuwden",http://cedar.example.org/ns#marital-NotMarried
"g",http://cedar.example.org/ns#marital-Married
"gehuwden",http://cedar.example.org/ns#marital-Married
"weduwen",http://cedar.example.org/ns#marital-Widow
"weduwenaars",http://cedar.example.org/ns#marital-Widow
