#*,-1
Aanmerers,21240
Aannamers,21240
aanneemster der posterij,37000
aannemer,21240
aannemer bouwwerken,21240
aannemer der gemeentereiniging,21240
aannemer der openbare werken,21240
aannemer der publieke werken,21240
aannemer der stadsreiniger,21240
aannemer der verlichtingen,21240
aannemer in openbare werken,21240
aannemer openbare werken,21240
aannemer polderwerken,21240
aannemer publ. werken,21240
aannemer publieke werken,21240
aannemer publieke werken.,21240
aannemer v. publieke werken,21240
aannemer van begrafenissen,59220
aannemer van betonijzervlechtwerken,21240
aannemer van bouwwerken,21240
aannemer van dijkwerken,21240
aannemer van grondwerken,21240
aannemer van heiwerken,21240
aannemer van het straatwerk,21240
aannemer van laden en lossen v,21240
aannemer van metselwerken,21240
aannemer van openbare werken,21240
aannemer van publieke werken,21240
aannemer van publiekwerker,21240
aannemer van schilderwerken,21240
aannemer van schoonmaakwerken,21240
aannemer van straatwerken,21240
aannemer van verhuizingen,21240
aannemer van waterwerken,21240
aannemer van werken,21240
aannemer van zeewerken,21240
Aannemers,21240
aannemers van publieke werken,21240
aannemersleerling,21240
aanplakker,59990
aanspreker,59220
aanspreker (bij huwelijk en overlijden),59220
aanteekenaar,37090
aanteekenaar weger,37090
aarbeider,99900
aarbeidster,99900
aardappelenhandelaar,41025
Aardappelenmeelfabrijkanten,21110
Aardappelenmeelfabrijkanten,21110
aardappelhandelaar,41025
aardappelkoopman,41025
"Aardappelmeel-, stroop- en stijfselfabricage",77990
"Aardappelmeel-, stroop en stijfselfabricage.",77990
"Aardappelmeel-, stroop- en stijfselfabricage.",77990
"Aardappelmeel-, stroop,- en stijfselfabricage",77990
"Aardappelmeel-, stroop-, en stijfselfabricage.",77990
"Aardappelmeel-, stroopen stijfselfabricage",77990
"Aardappelmeel-,stroop- en stijfselfabricage",77990
Aardappelmeelfabrijkanten,21110
Aardappelmeelfabrijkanten,21110
aardappelschipper,04217
aardenwerker,89200
aardeweker,89200
Aardewerk- en porcelein- fabrijkanten,21110
Aardewerk- en porcelein- fabrijkanten,21110
Aardewerk- en porcelein- fabrijkanten en kooplieden,21110
Aardewerk- en porcelein- fabrijkanten en kooplieden,41025
Aardewerk- en porcelein- kooplieden,41025
Aardewerk- en porcelein- kooplieden,41025
Aardewerk en porceleinfabrijkanten,21110
Aardewerk- en porceleinfabrijkanten,21110
Aardewerk- en porceleinfabrijkanten,21110
Aardewerk- en porcelein-fabrijkanten,21110
Aardewerk- en porcelein-fabrijkanten,21110
Aardewerk en porceleinfabrijkanten en kooplieden,41025
Aardewerk- en porcelein-fabrijkanten en kooplieden,21110
Aardewerk- en porcelein-fabrijkanten en kooplieden,41025
Aardewerk en porceleinkooplieden,41025
Aardewerk- en porceleinkooplieden,41025
Aardewerk- en porceleinkooplieden,41025
Aardewerk- en porcelein-kooplieden,41025
Aardewerk- en porcelein-kooplieden,41025
aardewerkdraaier,89225
Aardewerkeers,89200
aardewerker,89200
aardewerker-fabrikant,21110
aardewerker-ovenist,89350
aardewerkfabrikant,21110
aardewerkinpakker,97152
Aardewerkmaker,89200
Aardewerkschilders,89530
aardewerkster,89200
Aardwekkers,89200
Aardwerken,89200
aardwerker,89200
Aartsbisschoppen en bisschoppen,14120
aasistent bedrijfsleider,30000
Abattoirs,77310
Abeiders,99900
abeidster,99900
abreidster,99900
accoucheur,06130
accountant,11010
accountant-belastingconsulent,11010
accountantsassistent,11010
Accountantskantoren,11010
Accountantskantoren.,11010
achipper,04217
Achitecten,02120
ackerbouwer,61220
ackerknegt,62100
ackerman,61220
ackkerman,61220
ackkervrouw,61220
acquisiteur,43200
actuaris,08250
adcocaat en procureur,12110
adj. comm. gemeente-secretarie,30000
adj. commies der posterijen,33170
adj. commies raad van arbeid,30000
adj. commies ter secretarie,30000
adj. onderofficier schrijver##,30000
adj. opzichter rijkswaterstaat,22675
adj.com.bij prov.griffie,30000
adj.comm.dep.waterst.hand.nijv,30000
adj.commies hfdbest. post/tel.,30000
adj.commies prov.gouvernement,30000
adj.-commies staatsspoorwegen,30000
adj.commies verzekeringsbank,30000
adj.luit.mag.mst. artillerie,58330
adj.onderofficier dep.v.oorlog,58330
adjoint  maire,31000
adjoint agent municipaal,31000
adjoint agent municipale,31000
adjoint au maire,31000
"adjoint au maire, biervliet",31000
adjoint de maire,31000
"adjoint du genie en chef, en #",30000
adjoint maire,31000
adjoint maire cette commune,31000
adjoint maire d'axel,31000
adjoint maire de cadzand,31000
adjoint maire de cette ville,31000
adjoint maire groede,31000
adjoint maire hengstdijk,31000
adjoint municipaal,31000
adjud.onderoff. landmacht,58330
adjudant,58330
adjudant commies bij de post-#,33170
adjudant conducteur artillerie,58330
adjudant gemeentepolitie,58220
adjudant onder officier,58330
adjudant onderoff. landmacht,58330
adjudant onderofficier,58330
adjudant- onderofficier,58330
adjudant onderofficier infant.,58330
adjudant onderofficier veldartillerie,58330
adjudant sous officier cohorte,58330
adjudant sous officier dans #,58330
adjudant sous officier du bat.,58330
adjudant van gemeentepolitie,58220
adjudant van politie,58220
adjudant-onderofficier,58330
adjudant-onderofficier marine,58330
